priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
7.078604,4.732062,59.87173,6.594,48.815,ORCHPHARMA,2024-07-07
7.002281,4.6749563,59.42925,6.512,48.212,ORCHPHARMA,2024-07-13
8.037751,5.37139,68.031975,7.506,55.571,ORCHPHARMA,2024-07-20
8.871545,5.930646,75.19412,8.304,61.481,ORCHPHARMA,2024-07-27
8.777139,5.8665066,74.61578,8.213,60.803,ORCHPHARMA,2024-08-03
9.697913,6.794693,81.98325,9.858,73.838,ORCHPHARMA,2024-08-10
8.053347,6.06587,62.107018,8.148,63.368,ORCHPHARMA,2024-08-17
7.955462,5.9921417,61.35213,8.105,63.034,ORCHPHARMA,2024-08-24
8.777123,6.5962777,67.56774,8.907,69.272,ORCHPHARMA,2024-09-01
8.5842285,6.465736,66.23056,8.734,67.924,ORCHPHARMA,2024-09-08
8.81887,6.6398644,68.01421,8.965,69.722,ORCHPHARMA,2024-09-15
8.019663,6.0404987,61.98487,8.169,63.533,ORCHPHARMA,2024-09-21
8.202478,6.178197,63.28521,8.352,64.955,ORCHPHARMA,2024-09-28
7.39407,5.568856,57.145084,7.543,58.663,ORCHPHARMA,2024-10-05
8.015057,6.037029,61.729492,8.164,63.498,ORCHPHARMA,2024-10-12
7.7599792,5.844902,59.871166,7.909,61.514,ORCHPHARMA,2024-10-19
