dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
29.5,0.0115,0.72040004,,,NESTLEIND
32.25,0.0124,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.0124,0.72040004,,,NESTLEIND
32.25,0.012999999,0.72040004,,,NESTLEIND
32.25,0.0128999995,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.0128999995,0.72040004,,,NESTLEIND
32.25,0.012999999,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.0128,0.72040004,,,NESTLEIND
32.25,0.0127,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.012200001,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.0117,0.72040004,11.25,2024-07-16,NESTLEIND
32.25,0.0136,0.72040004,,,NESTLEIND
