dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
7.8,0.0358,0.5405,7.8,2023-09-20,PTC
7.8,0.0348,0.5405,7.8,2023-09-20,PTC
7.8,0.036,0.5405,7.8,2023-09-20,PTC
7.8,0.0347,0.5405,7.8,2023-09-20,PTC
7.8,0.0372,0.5405,7.8,2023-09-20,PTC
7.8,0.0376,0.5405,7.8,2023-09-20,PTC
7.8,0.0382,0.5128,7.8,2024-09-18,PTC
7.8,0.0366,0.5128,7.8,2024-09-19,PTC
7.8,0.036199998,0.5128,7.8,2024-09-19,PTC
7.8,0.0327,0.5128,7.8,2024-09-19,PTC
7.8,0.0363,0.5128,7.8,2024-09-19,PTC
7.8,0.0376,0.5128,7.8,2024-09-19,PTC
7.8,0.0387,0.5128,7.8,2024-09-19,PTC
7.8,0.0395,0.5128,7.8,2024-09-19,PTC
7.8,0.0416,0.5128,7.8,2024-09-19,PTC
