dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.5,0.018099999,0.22799999,,,MODISONLTD
2.5,0.0182,0.22799999,,,MODISONLTD
2.5,0.0172,0.22799999,,,MODISONLTD
2.5,0.0171,0.22799999,,,MODISONLTD
2.5,0.0163,0.22799999,,,MODISONLTD
2.5,0.015700001,0.22799999,,,MODISONLTD
2.5,0.0139999995,0.22799999,,,MODISONLTD
2.5,0.0139,0.22799999,2.0,2024-07-23,MODISONLTD
2.5,0.0154,0.2868,,,MODISONLTD
2.5,0.015,0.2868,,,MODISONLTD
2.5,0.0156,0.2868,,,MODISONLTD
2.5,0.014400001,0.2868,,,MODISONLTD
2.5,0.0121,0.2868,2.0,2024-07-23,MODISONLTD
2.5,0.0137,0.2868,,,MODISONLTD
2.5,0.0128,0.2868,,,MODISONLTD
2.5,0.0138,0.2868,,,MODISONLTD
2.5,0.0145000005,0.2868,,,MODISONLTD
