country,industry,sector,longBusinessSummary,symbol
India,Communication Equipment,Technology,"Panache Digilife Limited designs, manufactures, distributes, sells, and services ICT and IoT devices in India. The company provides smart compute devices, such as laptops, all in one PCs, mini and micro PCs, desktop PCs, thin clients, etc.; smart education solutions, including secure teaching and learning platform with virtualization support, interactive tools, tablet based products and charging solutions, and digital writing and writing pad solutions; telecom products comprising managed switches, POE switches, routers, IP telephony devices, etc.; and retail point of sale (POS) solutions consisting of IoT based POS devices, integrated and standalone POS terminals, kiosk based solutions of visitor management system, and self service and customer centric kiosks, as well as peripheral devices, such as programmable keyboards, optically coupled barcode scanners, cash registers, barcode card readers, fingerprint readers, thermal printers, and other peripheral accessories. It also offers support/return material authorization service through its test and repair centers. The company was formerly known as Vardhaman Technology Limited and changed its name to Panache Digilife Limited in February 2017. Panache Digilife Limited was incorporated in 2007 and is based in Mumbai, India.",PANACHE
