dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.4,0.0074,0.113800004,,,ELECTCAST
1.4,0.0072000003,0.113800004,,,ELECTCAST
1.4,0.0069999998,0.113800004,,,ELECTCAST
1.4,0.0066000004,0.113800004,,,ELECTCAST
1.4,0.0064999997,0.113800004,,,ELECTCAST
2.3,0.0109,0.0953,,,ELECTCAST
2.3,0.0115,0.0953,,,ELECTCAST
2.3,0.0106,0.0953,,,ELECTCAST
2.3,0.0107,0.0953,,,ELECTCAST
2.3,0.011,0.0953,,,ELECTCAST
2.3,0.01,0.0953,,,ELECTCAST
2.3,0.0108,0.0953,,,ELECTCAST
2.3,0.0114,0.0953,,,ELECTCAST
2.3,0.0117999995,0.0953,,,ELECTCAST
