priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.8392278,4.422928,44.44664,1.825,20.666,VAIBHAVGBL,2024-07-07
1.7928859,4.3114862,43.269737,1.778,20.144,VAIBHAVGBL,2024-07-13
1.707288,4.124329,41.33905,1.701,24.601,VAIBHAVGBL,2024-07-20
1.8211627,4.380989,43.853756,1.807,26.136,VAIBHAVGBL,2024-07-27
1.7227163,4.2934613,43.668007,,,VAIBHAVGBL,2024-08-03
1.584424,3.9472992,40.147255,1.577,23.901,VAIBHAVGBL,2024-08-10
1.6105758,4.0124516,40.80991,1.555,23.558,VAIBHAVGBL,2024-08-17
1.803411,4.3980994,44.85235,1.758,26.639,VAIBHAVGBL,2024-08-24
1.677303,4.176977,42.540215,1.669,25.296,VAIBHAVGBL,2024-09-01
1.6463838,4.099979,41.86828,1.638,24.828,VAIBHAVGBL,2024-09-08
1.6696392,4.157892,42.345844,1.662,25.18,VAIBHAVGBL,2024-09-15
1.6191642,4.0321946,41.065685,1.611,24.417,VAIBHAVGBL,2024-09-21
1.6006656,3.9861274,40.65101,1.593,24.137,VAIBHAVGBL,2024-09-28
1.5787314,3.931505,39.986614,1.571,23.805,VAIBHAVGBL,2024-10-05
1.5888461,3.9571707,40.30161,1.581,23.961,VAIBHAVGBL,2024-10-12
1.5521119,3.82555,38.90897,1.528,23.162,VAIBHAVGBL,2024-10-19
