priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.7296282,5.051385,30.102873,1.757,20.871,DEVIT,2024-07-07
1.6650232,4.8627057,28.97847,1.693,20.111,DEVIT,2024-07-13
1.91822,5.602168,33.30549,1.944,23.089,DEVIT,2024-07-20
1.976777,5.7731833,34.40431,2.002,23.778,DEVIT,2024-07-27
1.8477043,5.3962264,32.157894,1.874,22.26,DEVIT,2024-08-03
1.9689276,4.8715377,29.815723,2.066,17.753,DEVIT,2024-08-10
2.0060833,4.9634686,30.378376,2.017,17.336,DEVIT,2024-08-17
2.2518978,5.4259334,33.208843,2.292,19.694,DEVIT,2024-08-24
2.2541666,5.577278,34.13513,2.353,20.223,DEVIT,2024-09-01
2.140428,5.295865,32.333332,2.239,19.239,DEVIT,2024-09-08
2.087047,5.1637897,31.682268,2.185,18.776,DEVIT,2024-09-15
2.1344247,5.2810116,32.24265,2.233,19.187,DEVIT,2024-09-21
2.3979218,5.9329586,36.401478,2.498,21.468,DEVIT,2024-09-28
2.6211805,6.4853473,39.692875,2.723,23.402,DEVIT,2024-10-05
2.4818063,6.1405063,37.58231,2.583,22.195,DEVIT,2024-10-12
2.3867266,5.905259,36.142506,2.487,21.371,DEVIT,2024-10-19
