priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.6150408,0.84577715,1.871561,0.291,1.465,INDSWFTLAB,2024-07-07
0.6205301,0.8533259,1.8882651,0.296,1.493,INDSWFTLAB,2024-07-13
0.60175526,0.8268736,1.8297306,0.277,1.396,INDSWFTLAB,2024-07-20
0.6549425,0.9006483,1.9927016,0.331,1.666,INDSWFTLAB,2024-07-27
0.81602544,1.1203233,2.479085,0.49,2.471,INDSWFTLAB,2024-08-03
0.8040314,1.0958375,2.4249017,0.473,2.382,INDSWFTLAB,2024-08-10
0.8019454,0.8689309,2.0002918,,,INDSWFTLAB,2024-08-17
0.8017161,0.86391956,1.9887558,0.38,1.936,INDSWFTLAB,2024-08-24
0.8774185,0.9432765,2.1714368,0.452,2.308,INDSWFTLAB,2024-09-01
0.8579931,0.9225333,2.1236856,0.433,2.21,INDSWFTLAB,2024-09-08
0.8574041,0.91333526,2.1025114,0.425,2.167,INDSWFTLAB,2024-09-15
0.8105069,0.86810625,1.9981021,0.383,1.955,INDSWFTLAB,2024-09-21
0.77557856,0.8332805,1.9182242,0.351,1.792,INDSWFTLAB,2024-09-28
0.747558,0.80555946,1.8541393,0.326,1.663,INDSWFTLAB,2024-10-05
0.6769753,0.7185902,1.6542056,0.246,1.255,INDSWFTLAB,2024-10-12
0.77557886,0.83575445,1.9239193,0.354,1.804,INDSWFTLAB,2024-10-19
