quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.799,5.192,0.807,0.84606004,0.98957,0.93694997,0.85714996,0.28993,0.44392,HBSL,2024-07-07
15.042,20.092,1.135,0.84657997,0.98957,0.93601996,0.86117,0.29009,0.44419,HBSL,2024-07-13
15.042,20.092,1.135,0.84657997,0.98957,0.93601996,0.86117,0.29009,0.44419,HBSL,2024-07-20
15.042,20.092,1.135,0.84657997,0.98957,0.93601996,0.86117,0.29009,0.44419,HBSL,2024-07-27
15.042,20.092,1.135,0.84657997,0.98957,0.93601996,0.86117,0.29009,0.44419,HBSL,2024-08-03
15.042,20.092,1.135,0.84657997,0.98957,0.93601996,0.86117,0.29009,0.44419,HBSL,2024-08-10
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-08-17
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-08-24
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-09-01
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-09-08
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-09-15
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-09-21
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-09-28
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-10-05
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-10-12
,,1.135,0.77802,0.98947996,0.92810994,0.90758,,,HBSL,2024-10-19
