country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"IDBI Bank Limited engages in the provision of banking and financial solutions to retail and corporate clients in India. It operates through three segments: Treasury, Retail Banking, and Corporate/Wholesale Banking. The company offers savings, current, and salary accounts, as well as fixed deposits; home, auto, education, and personal loans, as well as loans against properties and securities; debit, credit, and prepaid cards; mobile and Internet banking; and investment advisory and capital market services. It also provides fund and non-fund-based assistance; packing credit to exporters; receivable buyout with recourse; channel financing for dealers of corporates; scheme for financing automated teller machines/cash dispense vendors; technology upgrading fund scheme for textile and jute industries; and lending to non-banking finance companies/housing finance companies and commercial real estate sector. In addition, the company offers bank guarantees, letters of credit, documentary collection, bill discounting, and foreign currency; cash management, treasury, trade finance, and remittance services; and debt syndication and advisory services. Further, it provides finance to micro, small, and medium enterprises; agriculture finance; and products and services for non-resident Indians. Additionally, the company offers information technology and security, and contact center services; merchant banking, stock broking, corporate advisory, portfolio management of pension/PF funds and research activities, debt arranging and undertaking, and distributes financial products; mutual fund; and security trusteeship assignments, share pledge trustee, venture capital fund, safe keeping, escrow agency, and other trusteeship services, as well as acts as a trustee to securitization transactions and bond/debentures. The company was formerly known as IDBI Ltd. and changed its name to IDBI Bank Limited in May 2008. IDBI Bank Limited was founded in 1964 and is headquartered in Mumbai, India.",IDBI
