priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.3864949,2.56207,28.369778,1.509,20.709,BAFNAPH,2024-07-07
1.4521654,2.6523795,29.369774,1.557,21.366,BAFNAPH,2024-07-13
1.3481691,2.4682753,27.33119,1.46,20.027,BAFNAPH,2024-07-20
1.3191566,2.4682753,27.33119,1.46,20.027,BAFNAPH,2024-07-27
1.3219497,2.4682753,27.33119,1.46,20.027,BAFNAPH,2024-07-27
1.3413424,2.5103812,27.797428,1.482,20.333,BAFNAPH,2024-08-03
1.3033323,2.3561866,26.090033,1.4,19.212,BAFNAPH,2024-08-10
1.3910676,2.412231,692.25,,,BAFNAPH,2024-08-17
1.348927,2.348927,674.0833,1.473,37.088,BAFNAPH,2024-08-24
1.348926,2.342829,672.3334,1.469,37.002,BAFNAPH,2024-09-01
1.3290176,2.346023,673.25,1.471,37.047,BAFNAPH,2024-09-08
1.2995716,2.2940443,658.3334,1.442,36.315,BAFNAPH,2024-09-15
1.2679871,2.2382903,642.3334,1.411,35.531,BAFNAPH,2024-09-21
1.4389055,2.5400007,728.9167,1.58,39.777,BAFNAPH,2024-09-28
1.3865936,2.447658,702.4167,1.528,38.477,BAFNAPH,2024-10-05
1.332804,2.3013039,660.4167,1.446,36.417,BAFNAPH,2024-10-12
1.3253986,2.3396347,671.4167,1.468,36.957,BAFNAPH,2024-10-19
