country,industry,sector,longBusinessSummary,symbol
India,Communication Equipment,Technology,"Tejas Networks Limited designs, manufactures, and sells wireless and wireline networking products in India and internationally. It offers TJ1400eNodeB ultra flex, that combines fiber broadband, mobile broadband, high-speed Ethernet, and packet optical transport technologies in single platform; TJ1620W, a Macro eNodeB solution; and TJ6003W, a rack mountable server platform. The company also provides TJ1400-1 OLT, a pizza box GPON OLT that provides broadband solutions; TJ1400 OLT, a GPON/XGS-PON solution for FTTH and FTTB services with various end-user ONT devices; and TJ2100N ONT, for optical access networks deployed in fiber-to-the-home and fiber-to-the-building formats. In addition, it offers enterprise ethernet switches, such as TJ1400P-M1 portfolio of Layer2+ switches; TJ1400P M3 and TJ1400P M2 switching products optimized for LAN and metro applications; TJ1400P-4X series access routers; and TJ1400, an aggregation/core service router. Further, the company provides TJ1400, a broadband designed for the delivery of mobile backhaul, broadband access, enterprise, and network modernization; TJ1600, an optical transport platform that enables support of applications and services, including mobile backhaul networks, business connectivity, and broadband and access infrastructure; and TJ1270 MSPP, a multi-service provisioning platform. In addition, it offers TJ1400P for edge and access applications and TJI400PTN for access and aggregation applications. Additionally, it provides TJ1600 Micro-OTN compact platform; TJ1600 OTN/DWDM; TJ1600 Core Switch; and TJ5500 a network management system. It sells its products to telecommunications service providers, internet service providers, web-scale internet companies, utility companies, defense companies, and government entities. The company was formerly known as Tejas Networks India Limited and changed its name to Tejas Networks Limited in March 2008. Tejas Networks Limited was incorporated in 2000 and is headquartered in Bengaluru, India.",TEJASNET
