priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.668026,4.773384,20.577059,3.796,13.117,AGIIL,2024-07-20
3.7486901,4.742639,20.44932,3.773,13.036,AGIIL,2024-07-27
3.666761,4.742639,20.44932,3.773,13.036,AGIIL,2024-07-27
3.5940592,4.6637354,20.080833,3.712,12.826,AGIIL,2024-08-03
3.4567637,4.30214,18.554329,3.434,11.866,AGIIL,2024-08-10
4.2971997,5.547998,23.421778,3.681,12.719,AGIIL,2024-08-17
4.084212,5.235105,22.126265,4.094,13.609,AGIIL,2024-08-24
4.029759,5.3077507,22.422989,4.149,13.792,AGIIL,2024-09-01
3.9577606,5.220685,22.024794,4.083,13.573,AGIIL,2024-09-08
3.8111107,5.0250587,21.233616,3.935,13.08,AGIIL,2024-09-15
4.3273854,5.673427,23.940298,4.426,14.714,AGIIL,2024-09-21
4.065442,5.3480186,22.572346,4.179,13.894,AGIIL,2024-09-28
4.0788383,5.3651595,22.675943,4.192,13.937,AGIIL,2024-10-05
3.9808643,5.225582,22.075861,4.087,13.585,AGIIL,2024-10-12
4.117211,5.3608065,22.62632,4.189,13.926,AGIIL,2024-10-19
