country,industry,sector,longBusinessSummary,symbol
India,Steel,Basic Materials,"Jindal Steel & Power Limited operates in the steel, mining, and infrastructure sectors in India and internationally. The company offers TMT rebars, wire rods, round bars, track and head-hardened rails, sheet piles, plates, and hot-rolled coils, as well as medium and heavy hot-rolled parallel flange beams, angles, channels, and column sections. It also provides cathode bars used in the aluminium industry; Jindal Speedfloor System, a suspended concrete flooring solution; track shoes are used for heavy-duty undercarriages; fabricated sections, including H-beams, I-beams, and trusses; semi-finished products, such as slabs, billets, blooms, beam blanks, and rounds; and coal-based sponge iron products. In addition, the company produces and sells Portland slag cement, Portland composite cement, and ground-granulated blast-furnace slag under the Jindal Panther Cement brand name. Further, it operates coal and iron ore mines located at various locations in India and internationally. The company was founded in 1952 and is based in New Delhi, India.",JINDALSTEL
