quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
4.983,5.436,24.588,0.49745,0.65543,0.53879,0.46106997,0.082200006,0.2306,GESHIP,2024-07-07
5.024,5.436,24.588,0.49745,0.60857,0.56058,0.54437,0.087069996,0.2306,GESHIP,2024-07-13
5.024,5.436,24.588,0.49745,0.60857,0.56058,0.54437,0.087069996,0.2306,GESHIP,2024-07-20
5.024,5.436,24.588,0.49745,0.60857,0.56058,0.54437,0.087069996,0.2306,GESHIP,2024-07-27
5.024,5.436,24.588,0.49745,0.60857,0.56058,0.54437,0.087069996,0.2306,GESHIP,2024-08-03
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-08-10
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-08-17
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-08-24
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-09-01
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-09-08
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-09-15
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-09-21
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-09-28
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-10-05
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-10-12
,,24.588,0.52007,0.6197,0.56539,0.46198002,,,GESHIP,2024-10-19
