earningsGrowth,revenueGrowth,symbol,Date
,0.566,SANGINITA,2024-07-07
,0.566,SANGINITA,2024-07-13
-0.4,0.587,SANGINITA,2024-07-20
-0.4,0.587,SANGINITA,2024-07-27
-0.4,0.587,SANGINITA,2024-08-03
-0.4,0.587,SANGINITA,2024-08-10
-0.4,0.587,SANGINITA,2024-08-17
-0.4,0.587,SANGINITA,2024-08-24
-0.4,0.587,SANGINITA,2024-09-01
-0.4,0.587,SANGINITA,2024-09-08
-0.4,0.587,SANGINITA,2024-09-15
-0.4,0.587,SANGINITA,2024-09-21
-0.4,0.587,SANGINITA,2024-09-28
-0.4,0.587,SANGINITA,2024-10-05
-0.4,0.587,SANGINITA,2024-10-12
-0.719,0.836,SANGINITA,2024-10-19
