country,industry,sector,longBusinessSummary,symbol
India,Packaging & Containers,Consumer Cyclical,"Arrow Greentech Limited, together with its subsidiaries, engages in the manufacture and sale of water-soluble films, and bio-compostable and other green products in India and internationally. The company operates through Green Products and Hightech Products segments. It also offers packaging films for packaging agro chemicals, cement/dyes/enzymes, liquid detergents, fish bait, seed tapes, laundry bags, toilet blocks, and powder detergents. In addition, the company offers embroidery films, water soluble soap strips, mold release films, and water transfer printing films for decoration of a range of products. Further, it offers plasticizer-free thermoplastic and transparent materials. Additionally, the company provides security based and pharmaceutical products; and deals in anti-counterfeit, IPRs, and other high-tech products, as well as intellectual property and based products. Arrow Greentech Limited was formerly known as Arrow Coated Products Limited and changed its name to Arrow Greentech Limited in May 2016. The company was incorporated in 1992 and is based in Mumbai, India.",ARROWGREEN
