country,industry,sector,longBusinessSummary,symbol
India,Software—Infrastructure,Technology,"Newgen Software Technologies Limited, a software company, provides software products and solutions in India, Europe, the Middle East, Africa, the Asia Pacific, Australia, and the United States. The company offers enterprise content management software, which manages the end-to-end lifecycle of enterprise content from origination to disposition; business process management software to streamline enterprise-wide workflows with process automation suite; and customer communication management software delivers information technology solutions that enable organizations to manage customer communication, such as email, SMS, web, and print. It also provides case management, a software-based approach for handling business cases; digital process automation; and hyperautomation to provide an end-to-end automated solution for business users in real-time. In addition, the company offers intelligent document processing platform; rapid application development platform; electronic records and information management software; and workflow automation software. It serves financial institutions, insurance, healthcare, government, telecom, shared services, business process outsourcing, and other industries. The company was incorporated in 1992 and is based in New Delhi, India.",NEWGEN
