country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Jocil Limited manufactures and sells stearic acids, fatty acids, soap noodles, toilet soaps, refined glycerine, and industrial oxygen in India. The company operates through Chemicals, Soap, and Power segments. It offers contract manufacturing services; and generates power from biomass power plant and wind energy generators. The company was formerly known as Jayalakshmi Oil and Chemical Industries Limited and changed its name to Jocil Limited in 1992. The company was incorporated in 1978 and is based in Guntur, India. Jocil Limited is a subsidiary of The Andhra Sugars Limited.",JOCIL
