country,industry,sector,longBusinessSummary,symbol
India,Utilities—Renewable,Utilities,"KPI Green Energy Limited generates and supplies solar power under Solarism brand name in India. The company develops, builds, owns, operates, and maintains solar power plants as an independent power producer and captive power producer; and sells land parcels to third parties, including industrial plots. It also offers operation and maintenance, and hybrid energy solutions. The company was formerly known as K.P.I. Global Infrastructure Limited and changed its name to KPI Green Energy Limited in April 2022. KPI Green Energy Limited was incorporated in 2008 and is based in Surat, India.",KPIGREEN
