earningsGrowth,revenueGrowth,symbol,Date
-0.057,-0.095,SANDUMA,2024-07-07
-0.057,-0.095,SANDUMA,2024-07-13
-0.057,-0.095,SANDUMA,2024-07-20
-0.057,-0.095,SANDUMA,2024-07-27
-0.057,-0.095,SANDUMA,2024-08-03
2.815,0.66,SANDUMA,2024-08-10
2.815,0.66,SANDUMA,2024-08-17
2.815,0.66,SANDUMA,2024-08-24
2.815,0.66,SANDUMA,2024-09-01
2.815,0.66,SANDUMA,2024-09-08
2.815,0.66,SANDUMA,2024-09-15
2.815,0.66,SANDUMA,2024-09-21
2.815,0.66,SANDUMA,2024-09-28
2.815,0.66,SANDUMA,2024-10-05
2.815,0.66,SANDUMA,2024-10-12
2.815,0.66,SANDUMA,2024-10-19
