priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.5136971,2.9193425,30.674799,2.241,24.438,INDNIPPON,2024-07-07
2.482612,2.883241,30.30702,2.21,24.099,INDNIPPON,2024-07-13
2.468707,2.8536701,30.030546,2.184,23.821,INDNIPPON,2024-07-20
2.506824,2.9113605,30.57927,2.234,24.363,INDNIPPON,2024-07-27
2.5147917,2.9113605,30.57927,2.234,24.363,INDNIPPON,2024-07-27
2.5138535,2.9195242,30.676708,2.241,24.44,INDNIPPON,2024-08-03
2.3551219,2.836073,25.908188,2.092,21.337,INDNIPPON,2024-08-10
2.2868762,2.7489934,25.129354,2.029,20.693,INDNIPPON,2024-08-17
2.4474692,2.9106348,26.598145,2.154,21.968,INDNIPPON,2024-08-24
2.4248755,2.9111788,26.594297,2.155,21.973,INDNIPPON,2024-09-01
2.4018276,2.8899534,26.453005,2.137,21.793,INDNIPPON,2024-09-08
2.3387008,2.8162985,25.770252,2.076,21.169,INDNIPPON,2024-09-15
2.3433757,2.821741,25.794363,2.08,21.215,INDNIPPON,2024-09-21
2.309926,2.7767498,25.383085,2.043,20.835,INDNIPPON,2024-09-28
2.1931703,2.6296217,24.038143,1.921,19.589,INDNIPPON,2024-10-05
2.1595802,2.5601394,23.41852,1.863,19.0,INDNIPPON,2024-10-12
2.1970913,2.5955155,23.749998,1.893,19.3,INDNIPPON,2024-10-19
