earningsGrowth,revenueGrowth,symbol,Date
0.418,0.099,SKFINDIA,2024-07-07
0.418,0.099,SKFINDIA,2024-07-13
0.418,0.099,SKFINDIA,2024-07-20
0.417,0.099,SKFINDIA,2024-07-27
0.417,0.099,SKFINDIA,2024-08-03
0.417,0.099,SKFINDIA,2024-08-10
0.029,0.049,SKFINDIA,2024-08-17
0.029,0.049,SKFINDIA,2024-08-24
0.029,0.049,SKFINDIA,2024-09-01
0.029,0.049,SKFINDIA,2024-09-08
0.029,0.049,SKFINDIA,2024-09-15
0.029,0.049,SKFINDIA,2024-09-21
0.029,0.049,SKFINDIA,2024-09-28
0.029,0.049,SKFINDIA,2024-10-05
0.029,0.049,SKFINDIA,2024-10-12
0.029,0.049,SKFINDIA,2024-10-19
