dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.5,0.0107,0.09819999,,,LICHSGFIN
8.5,0.0107,0.09819999,8.5,2023-08-18,LICHSGFIN
9.0,0.0117,0.09819999,9.0,2024-08-23,LICHSGFIN
9.0,0.0114,0.09819999,9.0,2024-08-23,LICHSGFIN
9.0,0.012,0.1338,9.0,2024-08-23,LICHSGFIN
9.0,0.012,0.1338,,,LICHSGFIN
9.0,0.014099999,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0139999995,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0134000005,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.013300001,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.012999999,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0124,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0136,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.014199999,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0145000005,0.098500006,9.0,2024-08-23,LICHSGFIN
9.0,0.0147,0.098500006,9.0,2024-08-23,LICHSGFIN
