country,industry,sector,longBusinessSummary,symbol
India,"Furnishings, Fixtures & Appliances",Consumer Cyclical,"EPACK Durable Limited manufactures original design of room air conditioners in India. The company provides window air conditioners, window inverter air conditioners, indoor units, outdoor units, and split inverter air conditioners; small domestic appliance, including induction cooktops, mixer-grinders, and water dispensers; and large domestic appliance, consisting of air-coolers. It offers appliance heat exchangers, cross flow fans, axial fans, sheet metal press parts, injection molded components, printed circuit board assemblies, universal motors, plastic mouldings, powder coating, and induction coils, as well as copper tubings. In addition, the company exports its products. The company was founded in 2002 and is based in Noida, India.",EPACK
