priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
18.201366,10.545286,907.5329,16.888,-311.686,POLICYBZR,2024-07-07
19.31842,11.193163,996.0544,17.994,-332.107,POLICYBZR,2024-07-13
18.63661,10.802144,1002.1632,17.326,-319.782,POLICYBZR,2024-07-20
19.77433,11.458429,999.26666,18.447,-340.469,POLICYBZR,2024-07-27
19.799397,11.472954,1000.5334,18.472,-340.926,POLICYBZR,2024-08-03
17.702713,11.179785,476.36807,16.344,-447.863,POLICYBZR,2024-08-10
20.294874,12.934211,554.7377,17.669,-484.172,POLICYBZR,2024-08-17
20.331436,12.888344,556.4191,18.998,-520.578,POLICYBZR,2024-08-24
21.248655,13.548069,588.78735,20.022,-548.656,POLICYBZR,2024-09-01
20.571087,13.110418,555.0162,19.342,-530.029,POLICYBZR,2024-09-08
21.754065,13.867994,588.9935,20.519,-562.271,POLICYBZR,2024-09-15
23.22113,14.765082,643.81665,21.912,-600.451,POLICYBZR,2024-09-21
19.67591,12.543193,556.20337,18.461,-505.889,POLICYBZR,2024-09-28
20.551294,13.099334,556.3474,19.325,-529.558,POLICYBZR,2024-10-05
19.654926,12.529815,555.61017,18.441,-505.319,POLICYBZR,2024-10-12
20.227476,12.870379,555.64355,18.97,-519.813,POLICYBZR,2024-10-19
