dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
12.0,0.0073,0.5676,6.0,2024-03-21,PATANJALI
12.0,0.0074,0.5676,6.0,2024-03-21,PATANJALI
12.0,0.0075,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0073,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0069999998,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0067000003,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0068,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0063,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0062,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0064,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0069,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0070999996,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0074,0.4619,6.0,2024-03-21,PATANJALI
12.0,0.0069,0.4619,6.0,2024-03-21,PATANJALI
