priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
4.6812234,11.729649,64.953705,4.82,41.289,RVNL,2024-07-07
5.9699965,14.971097,82.90344,6.115,52.384,RVNL,2024-07-13
5.8485503,14.660568,81.29139,5.991,51.321,RVNL,2024-07-20
5.484203,13.193913,72.96565,5.405,46.301,RVNL,2024-07-27
5.619949,14.088477,78.1192,5.762,49.363,RVNL,2024-08-03
5.127948,12.376984,74.02143,5.272,45.165,RVNL,2024-08-10
5.8348775,13.631044,81.989944,5.83,49.664,RVNL,2024-08-17
5.855839,13.680013,81.931335,6.021,51.29,RVNL,2024-08-24
6.2213683,14.508887,86.89557,6.377,54.324,RVNL,2024-09-01
5.8236303,13.604768,81.94964,5.988,51.015,RVNL,2024-09-08
5.6779237,13.26438,79.32857,5.842,49.769,RVNL,2024-09-15
5.567661,13.00043,77.86124,5.729,48.803,RVNL,2024-09-21
5.3819113,12.572855,75.73381,5.545,47.238,RVNL,2024-09-28
5.0449986,11.785783,70.8908,5.207,44.357,RVNL,2024-10-05
4.9120765,11.355819,68.011444,5.022,42.784,RVNL,2024-10-12
5.00256,11.401204,68.479195,5.042,42.95,RVNL,2024-10-19
