earningsGrowth,revenueGrowth,symbol,Date
2.622,0.148,BALPHARMA,2024-07-07
2.622,0.148,BALPHARMA,2024-07-13
2.622,0.148,BALPHARMA,2024-07-20
2.622,0.148,BALPHARMA,2024-07-27
2.622,0.148,BALPHARMA,2024-08-03
2.622,0.148,BALPHARMA,2024-08-10
2.622,0.148,BALPHARMA,2024-08-17
1.667,0.056,BALPHARMA,2024-08-24
1.667,0.056,BALPHARMA,2024-09-01
1.667,0.056,BALPHARMA,2024-09-08
1.667,0.056,BALPHARMA,2024-09-15
1.667,0.056,BALPHARMA,2024-09-21
1.667,0.056,BALPHARMA,2024-09-28
1.667,0.056,BALPHARMA,2024-10-05
1.667,0.056,BALPHARMA,2024-10-12
1.667,0.056,BALPHARMA,2024-10-19
