dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.5,0.0112,0.28530002,,,DEEPAKFERT
8.5,0.011,0.28530002,,,DEEPAKFERT
8.5,0.0113,0.28530002,,,DEEPAKFERT
8.5,0.01,0.28530002,,,DEEPAKFERT
8.5,0.0099,0.28530002,,,DEEPAKFERT
8.5,0.0088,0.2391,,,DEEPAKFERT
8.5,0.0085,0.2391,,,DEEPAKFERT
8.5,0.0089,0.2391,,,DEEPAKFERT
8.5,0.008,0.2391,,,DEEPAKFERT
8.5,0.0081,0.2391,,,DEEPAKFERT
8.5,0.0087,0.2391,,,DEEPAKFERT
8.5,0.0078,0.2391,,,DEEPAKFERT
8.5,0.0082,0.2391,,,DEEPAKFERT
