priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
5.9116917,13.721172,31.246416,5.899,22.28,LLOYDSME,2024-07-07
5.9903283,13.434473,30.581015,5.775,21.813,LLOYDSME,2024-07-13
5.6945276,12.753222,29.065956,5.482,20.704,LLOYDSME,2024-07-20
6.0018554,13.462334,29.67314,5.787,21.858,LLOYDSME,2024-07-27
6.0018554,13.462334,30.669533,5.787,21.858,LLOYDSME,2024-07-27
5.862636,14.048317,28.492525,5.649,20.758,LLOYDSME,2024-08-03
5.7101226,13.695109,27.776157,5.507,20.235,LLOYDSME,2024-08-10
5.548612,13.301458,26.958105,5.306,19.496,LLOYDSME,2024-08-17
5.821789,13.811947,28.013124,5.554,20.408,LLOYDSME,2024-08-24
5.804179,13.920695,28.172064,5.598,20.569,LLOYDSME,2024-09-01
5.7693295,13.8371105,28.0131,5.564,20.445,LLOYDSME,2024-09-08
5.801556,13.914403,28.169577,5.595,20.559,LLOYDSME,2024-09-15
6.3226357,15.153775,30.701021,6.095,22.395,LLOYDSME,2024-09-21
7.066632,16.947674,34.36042,6.818,25.052,LLOYDSME,2024-09-28
7.2904153,17.48333,35.45935,7.034,25.846,LLOYDSME,2024-10-05
7.455683,17.679255,35.84366,7.113,26.136,LLOYDSME,2024-10-12
7.5152736,17.933601,36.35933,7.216,26.513,LLOYDSME,2024-10-19
