dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.7,0.018099999,0.925,3.7,2023-12-13,RCF
3.7,0.0166,0.925,3.7,2023-12-13,RCF
3.7,0.0173,0.925,3.7,2023-12-13,RCF
3.7,0.0175,0.925,3.7,2023-12-13,RCF
3.7,0.0182,0.925,3.7,2023-12-13,RCF
3.7,0.0198,1.2458,3.7,2023-12-13,RCF
3.7,0.0185,1.2458,3.7,2023-12-13,RCF
3.7,0.0184,1.2458,3.7,2023-12-13,RCF
3.7,0.019299999,1.2131,3.7,2023-12-13,RCF
1.24,0.0064999997,1.2131,1.24,2024-09-23,RCF
1.24,0.0066000004,1.2131,1.24,2024-09-23,RCF
1.24,0.0068,1.2131,1.24,2024-09-23,RCF
1.24,0.0070999996,1.2131,1.24,2024-09-23,RCF
1.24,0.0069,1.2131,1.24,2024-09-23,RCF
1.24,0.0070999996,1.2131,1.24,2024-09-23,RCF
