dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.4,0.022,0.2241,,,MAHABANK
1.4,0.0221,0.2241,1.4,2024-05-10,MAHABANK
1.4,0.021300001,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0207,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0214,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0214,0.2208,,,MAHABANK
1.4,0.0226,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0231,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0225,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0224,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0233,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0229,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0242,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.0234,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.024300002,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.025799999,0.2208,1.4,2024-05-10,MAHABANK
1.4,0.025899999,0.2023,1.4,2024-05-10,MAHABANK
