dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.5,0.013200001,0.0853,,,STARPAPER
3.5,0.013099999,0.0853,,,STARPAPER
3.5,0.0139,0.0853,,,STARPAPER
3.5,0.014199999,0.0853,,,STARPAPER
3.5,0.0143,0.0853,,,STARPAPER
3.5,0.0145000005,0.0853,,,STARPAPER
3.5,0.015,0.0853,,,STARPAPER
3.5,0.0148,0.0853,,,STARPAPER
4.0,0.0165,0.0939,,,STARPAPER
4.0,0.0168,0.0939,,,STARPAPER
4.0,0.017,0.0939,,,STARPAPER
4.0,0.0167,0.0939,,,STARPAPER
4.0,0.0179,0.0939,,,STARPAPER
4.0,0.0178,0.0939,,,STARPAPER
4.0,0.018,0.0939,,,STARPAPER
4.0,0.0182,0.0939,,,STARPAPER
4.0,0.0186,0.0939,,,STARPAPER
