country,industry,sector,longBusinessSummary,symbol
India,Conglomerates,Industrials,"Balmer Lawrie & Co. Ltd. engages in industrial packaging, greases and lubricants, chemicals, logistic services and infrastructure, refinery and oil field, and travel and vacation services businesses in India and internationally. The company offers industrial packaging products, including plain steel, lacquer lined, composite, galvanized, conical, asepton, internally painted, and necked in, and tall drums; industrial and automotive lubricants, such as gear, engine, turbine, transmission, transformer, spindle, rolling, quenching, mould, marine engine, hydraulic, compressor, and cylinder oil; and thread compounds, rust preventives, metal working fluids, greases, and other specialties. It also provides chemicals comprising finishing chemicals, fatliquors, beam house, and syntans and fillers; and refinery and oil field services, which include tank bottom oily sludge processing and lagoon oily sludge processing. In addition, the company offers end-to-end domestic and international travel services, such as ticketing, tourism, and MICE related services; and freight forwarding and cold chain services. Further, the company offers logistics infrastructure services comprising transportation of containers to/from ports; full container load delivery; de-stuffing, storage, and delivery; handling and monitoring containers; consolidation and de-consolidation of less container load; handling and storing of break bulk cargo; handling of cargo; covered warehousing facility for storage of EXIM cargo; general and bonded warehousing; and tracking of containers. The company was founded in 1867 and is based in Kolkata, India. Balmer Lawrie & Co. Ltd. is a subsidiary of Balmer Lawrie Investments Limited.",BALMLAWRIE
