earningsGrowth,revenueGrowth,symbol,Date
,30.005,REGENCERAM,2024-07-07
,30.005,REGENCERAM,2024-07-13
,30.005,REGENCERAM,2024-07-20
,30.005,REGENCERAM,2024-07-27
,30.005,REGENCERAM,2024-08-03
,30.005,REGENCERAM,2024-08-10
,30.005,REGENCERAM,2024-08-17
,5.003,REGENCERAM,2024-08-24
,5.003,REGENCERAM,2024-09-01
,5.003,REGENCERAM,2024-09-08
,5.003,REGENCERAM,2024-09-15
,5.003,REGENCERAM,2024-09-21
,5.003,REGENCERAM,2024-09-28
,5.003,REGENCERAM,2024-10-05
,5.003,REGENCERAM,2024-10-12
,5.003,REGENCERAM,2024-10-19
