earningsGrowth,revenueGrowth,symbol,Date
-0.504,-0.103,COSMOFIRST,2024-07-07
-0.504,-0.103,COSMOFIRST,2024-07-13
-0.504,-0.103,COSMOFIRST,2024-07-20
-0.504,-0.103,COSMOFIRST,2024-07-27
-0.504,-0.103,COSMOFIRST,2024-08-03
-0.504,-0.103,COSMOFIRST,2024-08-10
1.223,0.049,COSMOFIRST,2024-08-17
1.223,0.049,COSMOFIRST,2024-08-24
1.223,0.049,COSMOFIRST,2024-09-01
1.223,0.049,COSMOFIRST,2024-09-08
1.223,0.049,COSMOFIRST,2024-09-15
1.223,0.049,COSMOFIRST,2024-09-21
1.223,0.049,COSMOFIRST,2024-09-28
1.223,0.049,COSMOFIRST,2024-10-05
1.223,0.049,COSMOFIRST,2024-10-12
1.223,0.049,COSMOFIRST,2024-10-19
