country,industry,sector,longBusinessSummary,symbol
India,Specialty Industrial Machinery,Industrials,"Kirloskar Electric Company Limited engages in the manufacturing and sale of various electrical equipment in India and internationally. The company operates through Power Generation and Distribution Group, Rotating Machines Group, and Others segments. Its products include AC high and low voltage motors; AC generators; DC motors; DG sets; electronics, such as AC and DC drives, battery chargers, and uninterruptible power supply systems; and switchgears, including vacuum circuit breakers, SF6 circuit breaker, unitized package substations, panels, and porcelain clad vacuum circuit breakers. The company also provides traction products, such as dynamic breaking resistors, AC and DC traction motors, traction alternators, and radiator cooling fans; and cast resin, distribution, power, energy, and special transformers. In addition, it designs, manufactures, and supplies custom-built systems for various projects. The company serves the power generation, transmission, and distribution, as well as transportation, renewable energy, sugar, cement, steel, agriculture, oil and gas, refinery, and nuclear industries. Kirloskar Electric Company Limited was incorporated in 1946 and is based in Bengaluru, India.",KECL
