priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.709968,2.0895889,1.0247436,3.632,18.897,RTNPOWER,2024-07-07
2.5902698,1.9972925,0.979481,3.512,18.274,RTNPOWER,2024-07-13
2.4242883,1.8693082,0.91671693,3.346,17.411,RTNPOWER,2024-07-20
2.6924126,2.0760522,1.018105,3.614,18.806,RTNPOWER,2024-07-27
2.7626352,2.1301992,0.9746621,3.604,18.756,RTNPOWER,2024-08-03
2.4940765,1.960374,0.8969595,3.425,16.459,RTNPOWER,2024-08-10
2.3741987,1.876692,0.8586712,3.306,15.888,RTNPOWER,2024-08-17
2.5781436,1.9997538,0.9149775,3.476,16.703,RTNPOWER,2024-08-24
2.5220995,1.9936007,0.9121622,3.468,16.665,RTNPOWER,2024-09-01
2.3928807,1.8914593,0.8654279,3.336,16.033,RTNPOWER,2024-09-08
2.380426,1.8816144,0.8609234,3.324,15.972,RTNPOWER,2024-09-15
2.251207,1.7794732,0.8141892,3.192,15.339,RTNPOWER,2024-09-21
2.282344,1.8040855,0.8254504,3.224,15.492,RTNPOWER,2024-09-28
2.5236561,1.9948312,0.91272515,3.47,16.673,RTNPOWER,2024-10-05
2.5703595,2.0231357,0.9256757,3.506,16.848,RTNPOWER,2024-10-12
2.3991055,1.8840758,0.8620496,3.327,15.987,RTNPOWER,2024-10-19
