country,industry,sector,longBusinessSummary,symbol
India,Specialty Chemicals,Basic Materials,"Aether Industries Limited produces and sells advanced intermediates and specialty chemicals in India and internationally. The company offers 4-(2-Methoxyethyl) phenol, 3-Methoxy-2-Methylbenzoyl Chloride, Thiophene-2-ethanol, Ortho Tolyl Benzo Nitrile / 4'-Methyl-2-Cyanobiphynyl, N-Octyl-D-glucamine/1- deoxy-1-(Octylamino)-D-Glucitol, 1-2-(2Hydroxyethoxy) Ethyl Piperazine, Delta-Valerolactone, and bifenthrin alcohol products. It also provides contract research and manufacturing services, as well as contract/exclusive manufacturing services. The company serves its products to pharmaceutical, agrochemical, material science, high performance photography, additives, and oil and gas industries. Aether Industries Limited was incorporated in 2013 and is headquartered in Surat, India.",AETHER
