dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.003,0.0936,,,MINDTECK
1.0,0.0029,0.0936,,,MINDTECK
1.0,0.0028,0.0936,,,MINDTECK
1.0,0.0026,0.0936,,,MINDTECK
1.0,0.0023999999,0.0936,,,MINDTECK
1.0,0.0023,0.0936,,,MINDTECK
1.0,0.0026,0.0933,1.0,2024-08-02,MINDTECK
1.0,0.0027,0.0933,,,MINDTECK
1.0,0.0026,0.0933,,,MINDTECK
1.0,0.0025,0.0933,,,MINDTECK
0.8,0.0023999999,0.0933,1.0,2024-08-02,MINDTECK
0.8,0.0027,0.0933,,,MINDTECK
0.8,0.0028,0.0933,,,MINDTECK
0.8,0.003,0.0933,,,MINDTECK
0.8,0.0029,0.0933,,,MINDTECK
