dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.5,0.0128999995,0.113299996,,,BALRAMCHIN
5.5,0.0125,0.113299996,,,BALRAMCHIN
5.5,0.0123000005,0.113299996,,,BALRAMCHIN
5.5,0.0119,0.113299996,,,BALRAMCHIN
5.5,0.0114,0.113299996,,,BALRAMCHIN
5.5,0.0112,0.113299996,,,BALRAMCHIN
5.5,0.0109,0.11399999,,,BALRAMCHIN
5.5,0.0097,0.11399999,,,BALRAMCHIN
5.5,0.0092,0.11399999,,,BALRAMCHIN
5.5,0.0099,0.11399999,,,BALRAMCHIN
5.5,0.0094,0.11399999,,,BALRAMCHIN
5.5,0.0084,0.11399999,,,BALRAMCHIN
5.5,0.0083,0.11399999,,,BALRAMCHIN
5.5,0.0085,0.11399999,,,BALRAMCHIN
5.5,0.0086,0.11399999,,,BALRAMCHIN
