dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0050999997,0.0916,,,KSCL
5.0,0.005,0.0916,5.0,2023-11-20,KSCL
5.0,0.0052,0.0916,5.0,2023-11-20,KSCL
5.0,0.0047,0.0916,5.0,2023-11-20,KSCL
5.0,0.0045,0.0916,5.0,2023-11-20,KSCL
5.0,0.0045,0.0916,,,KSCL
5.0,0.0046,0.0916,5.0,2023-11-20,KSCL
5.0,0.0047999998,0.08,5.0,2023-11-20,KSCL
5.0,0.0045,0.08,5.0,2023-11-20,KSCL
5.0,0.0045,0.08,,,KSCL
5.0,0.0047,0.08,5.0,2023-11-20,KSCL
5.0,0.0049,0.08,5.0,2023-11-20,KSCL
5.0,0.0054,0.08,5.0,2023-11-20,KSCL
5.0,0.0053,0.08,5.0,2023-11-20,KSCL
5.0,0.0056,0.08,5.0,2023-11-20,KSCL
