country,industry,sector,longBusinessSummary,symbol
India,Capital Markets,Financial Services,"Dhunseri Ventures Limited engages in the treasury operations in shares and securities in India. The company operates through Trading, Treasury Operations, Flexible Packaging Films, and Food and Beverages segments. It also manufactures and retails confectioneries in Singapore. In addition, the company offers bakery products; and manufactures and sells BOPET films. Further, it engages in the infrastructure business, as well as trades in commodities and PET Resin. Dhunseri Ventures Limited was formerly known as Dhunseri Petrochem Limited and changed its name to Dhunseri Ventures Limited in December 2018. The company was incorporated in 1916 and is based in Kolkata, India. Dhunseri Ventures Limited is a subsidiary of Dhunseri Investments Limited.",DVL
