priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
3.0030313,2.2438269,43.298244,4.309,19.276,BIOCON,2024-07-07
2.8448503,2.125938,41.16784,4.151,18.569,BIOCON,2024-07-13
2.7197504,2.0316877,39.204678,4.025,18.003,BIOCON,2024-07-20
2.9899404,2.229226,43.099415,4.29,19.147,BIOCON,2024-07-27
2.8901496,2.154213,41.649124,4.189,18.698,BIOCON,2024-08-03
2.7522178,2.0383658,25.507193,4.052,18.084,BIOCON,2024-08-10
2.7644753,2.0625637,25.84913,3.956,17.851,BIOCON,2024-08-17
2.8909729,2.1269903,26.656559,4.15,18.727,BIOCON,2024-08-24
2.9132676,2.1723611,27.183952,4.21,19.002,BIOCON,2024-09-01
3.032447,2.2606833,28.332071,4.329,19.536,BIOCON,2024-09-08
3.0725853,2.292443,28.7301,4.371,19.728,BIOCON,2024-09-15
2.9623141,2.2101703,27.699017,4.261,19.23,BIOCON,2024-09-21
2.9906929,2.2313435,27.943182,4.289,19.358,BIOCON,2024-09-28
2.8082595,2.0952306,26.238638,4.107,18.535,BIOCON,2024-10-05
2.8066375,2.0940206,26.243366,4.105,18.528,BIOCON,2024-10-12
2.7563672,2.056514,25.773315,4.055,18.301,BIOCON,2024-10-19
