earningsGrowth,revenueGrowth,symbol,Date
3.664,-0.26,INDBANK,2024-07-07
3.664,-0.26,INDBANK,2024-07-13
3.664,-0.26,INDBANK,2024-07-20
0.882,0.425,INDBANK,2024-07-27
0.882,0.425,INDBANK,2024-08-03
0.882,0.425,INDBANK,2024-08-10
0.882,0.425,INDBANK,2024-08-17
0.882,0.425,INDBANK,2024-08-24
0.882,0.425,INDBANK,2024-09-01
0.882,0.425,INDBANK,2024-09-08
0.882,0.425,INDBANK,2024-09-15
0.882,0.425,INDBANK,2024-09-21
0.882,0.425,INDBANK,2024-09-28
0.882,0.425,INDBANK,2024-10-05
0.882,0.425,INDBANK,2024-10-12
0.882,0.425,INDBANK,2024-10-19
