dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
27.0,0.023699999,0.4052,,,IMPAL
27.0,0.0238,0.4052,,,IMPAL
27.0,0.024500001,0.4052,,,IMPAL
27.0,0.021,0.4052,,,IMPAL
27.0,0.020599999,0.38939998,,,IMPAL
27.0,0.0214,0.38939998,,,IMPAL
27.0,0.022,0.38939998,,,IMPAL
27.0,0.0208,0.38939998,,,IMPAL
27.0,0.020499999,0.38939998,,,IMPAL
27.0,0.0187,0.38939998,,,IMPAL
27.0,0.0195,0.38939998,,,IMPAL
27.0,0.0201,0.38939998,,,IMPAL
27.0,0.0199,0.38939998,,,IMPAL
27.0,0.0211,0.38939998,,,IMPAL
27.0,0.021,0.38939998,,,IMPAL
