priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.91983736,4.5750327,,1.069,14.275,TVSSCS,2024-07-07
0.89953476,4.4643583,,1.047,13.983,TVSSCS,2024-07-13
0.9041895,4.4964895,,1.053,14.068,TVSSCS,2024-07-20
0.92431295,4.6845818,,1.102,36.886,TVSSCS,2024-07-27
0.8803711,4.576896,,1.052,34.668,TVSSCS,2024-08-03
0.88479745,4.6001797,,1.056,34.816,TVSSCS,2024-08-10
0.8825735,4.5933886,,1.047,34.529,TVSSCS,2024-08-17
0.9106272,4.739395,,1.083,35.697,TVSSCS,2024-08-24
0.8984627,4.6671195,,1.069,35.24,TVSSCS,2024-09-01
0.93931544,4.8839464,,1.111,36.612,TVSSCS,2024-09-08
0.96425474,5.0156436,,1.136,37.446,TVSSCS,2024-09-15
0.9457959,4.920812,,1.118,36.846,TVSSCS,2024-09-21
0.9243988,4.8000293,,1.095,36.081,TVSSCS,2024-09-28
0.9179857,4.770197,,1.089,35.892,TVSSCS,2024-10-05
0.8981708,4.6387424,,1.064,35.06,TVSSCS,2024-10-12
0.8770513,4.5625863,,1.049,34.578,TVSSCS,2024-10-19
