dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.54,0.0029,0.24219999,,,NBCC
0.54,0.0028,0.24219999,0.54,2023-09-01,NBCC
0.54,0.0031,0.24219999,,,NBCC
0.54,0.003,0.24219999,0.54,2023-09-01,NBCC
0.54,0.003,0.24219999,,,NBCC
0.54,0.0029,0.24219999,0.54,2023-09-01,NBCC
0.54,0.003,0.2259,,,NBCC
0.63,0.0034,0.2259,,,NBCC
0.63,0.0034999999,0.2259,,,NBCC
0.63,0.0037,0.2259,0.63,2024-09-06,NBCC
0.63,0.0036000002,0.2259,0.63,2024-09-06,NBCC
0.42,0.0037,0.2259,,,NBCC
0.42,0.0038,0.2259,,,NBCC
