dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
,,,,,OILCOUNTUB
,,,2.0,2014-05-29,OILCOUNTUB
,,,2.0,2014-05-29,OILCOUNTUB
