country,industry,sector,longBusinessSummary,symbol
India,Communication Equipment,Technology,"Sterlite Technologies Limited, together with its subsidiaries manufactures and sells telecom products in India and internationally. It operates through Optical Networking Business, Global Service Business, and Digital and Technology Solutions segments. The company designs and manufactures optical fibres, optical fibre cables, specialty cables, and optical interconnect products. It also offers fiber roll out, end to end system integration, and network deployment, network engineering, network fulfillment, assurance and field services; data center networks, cloud services, RAN, and security services; and digital and technology solutions, which enables digital transformation of telcos and enterprises. In addition, the company provides enterprise LAN solutions; access network distribution solutions; and operates Neox communication platform. Sterlite Technologies Limited was founded in 1988 and is based in Pune, India. Sterlite Technologies Limited is a subsidiary of Twin Star Overseas Ltd.",STLTECH
