priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.2676825,1.9895923,8.374388,0.337,15.143,BHAGYANGR,2024-07-07
0.25940877,1.9262487,8.107768,0.328,14.758,BHAGYANGR,2024-07-13
0.25583065,1.8943274,7.973408,0.324,14.564,BHAGYANGR,2024-07-20
0.24813761,1.844783,7.641873,0.317,14.263,BHAGYANGR,2024-07-27
0.24813761,1.844783,7.7648706,0.317,14.263,BHAGYANGR,2024-07-27
0.24139975,1.822837,7.672498,0.308,13.777,BHAGYANGR,2024-08-03
0.22254114,1.6813526,34.281353,0.289,12.94,BHAGYANGR,2024-08-10
0.21941637,1.6577443,33.8,0.289,12.948,BHAGYANGR,2024-08-17
0.23554637,1.7796104,36.284744,0.302,13.521,BHAGYANGR,2024-08-24
0.22333336,1.6873379,34.40339,0.29,12.975,BHAGYANGR,2024-09-01
0.22535786,1.7026336,34.715256,0.292,13.066,BHAGYANGR,2024-09-08
0.22168294,1.6748687,34.14915,0.288,12.901,BHAGYANGR,2024-09-15
0.22690043,1.7121102,34.908474,0.293,13.122,BHAGYANGR,2024-09-21
0.23358768,1.7550043,35.78305,0.299,13.376,BHAGYANGR,2024-09-28
0.22531384,1.702301,34.708473,0.292,13.064,BHAGYANGR,2024-10-05
0.22553389,1.7039635,34.74237,0.292,13.073,BHAGYANGR,2024-10-12
0.23831888,1.783268,36.35932,0.302,13.543,BHAGYANGR,2024-10-19
