country,industry,sector,longBusinessSummary,symbol
India,Broadcasting,Communication Services,"Raj Television Network Limited operates as a television satellite broadcaster in India. The company operates various TV channels in Tamil, Telugu, Kannada, Malayalam, and Hindi languages that broadcast movies, serials, debates, cultural, educational, cookery, handicrafts, and religious programs, as well as comedy shows, game shows, music shows, news time, etc. in India, Southeast Asia, the Middle East, the United States, Europe, MENAP, Africa, and the Asia Pacific regions. It also engages in the advertisement and subscription businesses. In addition, the company involved in the movie production and distribution activities; and export of films in foreign market and web casting movie content over the internet. Raj Television Network Limited was incorporated in 1994 and is headquartered in Chennai, India.",RAJTV
