country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"Equitas Small Finance Bank Limited provides various banking products and services to for individuals and corporates, as well as micro, small, and medium enterprises in India. The company operates through Treasury, Corporate / Wholesale Banking, Retail Banking, and Other Banking Operations segments. It offers fixed and recurring deposit products; and savings, salary, business, and current accounts, as well as trust, association, society, and club accounts. The company also provides loans against property; gold, home, used and new car, business, and MSME loans; commercial vehicle finance, merchant overdraft, and MSME loans monitoring services; overdraft against deposits; investment services; general, life, and health insurances; pension schemes; payments and collection solutions; retail forex services; fund transfer services; and debit cards. In addition, it offers online, mobile, and doorstep banking services. It operates various banking outlets and ATMs. The company was formerly known as Equitas Finance Limited. Equitas Small Finance Bank Limited was incorporated in 1993 and is based in Chennai, India.",EQUITASBNK
