dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
18.0,0.028499998,1.3413,,,THYROCARE
18.0,0.0222,,,,THYROCARE
18.0,0.0223,,,,THYROCARE
18.0,0.020499999,,,,THYROCARE
18.0,0.02,,,,THYROCARE
18.0,0.0209,,,,THYROCARE
18.0,0.021,,,,THYROCARE
18.0,0.0207,,,,THYROCARE
18.0,0.0217,,,,THYROCARE
18.0,0.022,,,,THYROCARE
18.0,0.0224,,,,THYROCARE
