country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"JITF Infralogistics Limited, through its subsidiaries develops urban infrastructure and water infrastructure in India and internationally. The company operates through Railway Freight Wagons, Water Infrastructure, Urban Infrastructure, and Trading Activity segments. It also manages municipal solid waste processing, as well as engaged in power generation and supply business. In addition, the company is involved in the waste to power, railway and freight wagons manufacturing, and water and wastewater business. Further, the company is involved in the trading of steel. JITF Infralogistics Limited was incorporated in 2008 and is based in New Delhi, India.",JITFINFRA
