priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.5485926,,,7.26,821.506,ALOKINDS,2024-07-07
2.4377446,,,7.148,808.821,ALOKINDS,2024-07-13
2.452941,,,7.49,633.481,ALOKINDS,2024-07-20
2.6057634,,,7.642,646.385,ALOKINDS,2024-07-27
2.5502825,,,7.586,641.648,ALOKINDS,2024-08-03
2.5376287,,,7.551,638.626,ALOKINDS,2024-08-10
2.462675,,,7.476,632.338,ALOKINDS,2024-08-17
2.8403494,,,7.786,658.554,ALOKINDS,2024-08-24
2.662218,,,7.694,650.713,ALOKINDS,2024-09-01
2.6466458,,,7.683,649.815,ALOKINDS,2024-09-08
2.566826,,,7.603,643.037,ALOKINDS,2024-09-15
2.474354,,,7.511,635.278,ALOKINDS,2024-09-21
2.4685163,,,7.505,634.788,ALOKINDS,2024-09-28
2.5035574,,,7.541,637.81,ALOKINDS,2024-10-05
2.4578083,,,7.496,633.971,ALOKINDS,2024-10-12
2.5168922,,,8.101,-1701.417,ALOKINDS,2024-10-19
