country,industry,sector,longBusinessSummary,symbol
India,Entertainment,Communication Services,"Ortel Communications Limited, a regional cable television service provider, engages in the distribution of digital and analog cable television, high speed broadband, and voice over Internet protocol services. It operates through Cable TV, Broadband Service, Infrastructure Leasing, and Others segments. The company offers digital cable television services; and other value-added services, such as high definition (HD), near video on demand, and gaming and local content services. It also provides broadband services that enable home subscribers to access the broadband services by using DOCSIS technology; and corporate subscribers to access high-speed Internet by using fiber to their premises. In addition, the company engages in leasing fiber infrastructure for telecommunication and Internet companies; and the provision of signal up linking services. It serves customers located in the states of Odisha, Chhattisgarh, Madhya Pradesh, Andhra Pradesh, Telangana, and West Bengal, India. The company was incorporated in 1995 and is headquartered in New Delhi, India.",ORTEL
