country,industry,sector,longBusinessSummary,symbol
India,Waste Management,Industrials,"Race Eco Chain Limited engages in the collection and supplying of recyclable waste to recyclers who convert the waste into useful products in India. It is involved in the manufacturing of biomass briquettes, such as mustard, sawdust, and groundnut briquettes; and recycled products. The company was formerly known as Anisha Impex Limited and changed its name to Race Eco Chain Limited in January 2021. Race Eco Chain Limited was incorporated in 1999 and is based in Ghaziabad, India.",RACE
