dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.75,0.0041,0.15890001,,,KRSNAA
2.75,0.0041,0.15890001,2.75,2023-09-15,KRSNAA
2.75,0.0042,0.15890001,2.75,2023-09-15,KRSNAA
2.75,0.004,0.15890001,2.75,2023-09-15,KRSNAA
2.75,0.004,0.15890001,,,KRSNAA
2.5,0.0036000002,0.1507,,,KRSNAA
2.5,0.0038,0.1507,,,KRSNAA
2.5,0.0034999999,0.1507,,,KRSNAA
2.5,0.0034999999,0.1507,2.5,2024-09-13,KRSNAA
2.5,0.0033000002,0.1507,2.5,2024-09-13,KRSNAA
2.5,0.0031,0.1507,2.5,2024-09-13,KRSNAA
2.5,0.003,0.1507,2.5,2024-09-13,KRSNAA
2.5,0.0029,0.1507,2.5,2024-09-13,KRSNAA
2.5,0.003,0.1507,2.5,2024-09-13,KRSNAA
