priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
2.9231334,,,148.788,,ALPSINDUS,2024-07-07
2.6542563,,,148.506,,ALPSINDUS,2024-07-13
2.4612222,,,148.382,,ALPSINDUS,2024-07-20
2.3164425,,,148.244,,ALPSINDUS,2024-07-27
2.3233368,,,148.251,,ALPSINDUS,2024-08-03
2.3922787,,,148.32,,ALPSINDUS,2024-08-10
2.7507744,,,148.678,,ALPSINDUS,2024-08-17
5.052199,,,242.553,,ALPSINDUS,2024-08-24
4.502068,,,242.103,,ALPSINDUS,2024-09-01
4.3224316,,,241.901,,ALPSINDUS,2024-09-08
4.1091223,,,241.677,,ALPSINDUS,2024-09-15
4.0305266,,,241.654,,ALPSINDUS,2024-09-21
3.873349,,,241.475,,ALPSINDUS,2024-09-28
4.6929255,,,242.272,,ALPSINDUS,2024-10-05
4.356116,,,242.002,,ALPSINDUS,2024-10-12
4.255071,,,241.789,,ALPSINDUS,2024-10-19
