priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
12.375795,1.0373777,7.0180745,10.564,8.052,IITL,2024-07-07
12.369711,1.0381484,7.023288,10.574,8.059,IITL,2024-07-13
11.770922,0.97762483,6.613834,9.854,7.51,IITL,2024-07-20
11.737321,0.9663216,6.643589,9.719,7.408,IITL,2024-07-27
11.491714,0.9663216,6.535094,9.719,7.408,IITL,2024-07-27
12.816975,1.0777609,7.288742,11.045,8.418,IITL,2024-08-03
15.739371,1.2100599,8.18346,12.618,9.617,IITL,2024-08-10
14.115354,1.1869397,7.461887,12.122,9.239,IITL,2024-08-17
12.048148,1.184268,7.445091,10.512,8.331,IITL,2024-08-24
13.611533,1.3379403,8.411176,12.074,9.568,IITL,2024-09-01
13.43068,1.3201635,8.304784,11.893,9.425,IITL,2024-09-08
13.590042,1.3301822,8.367808,11.995,9.505,IITL,2024-09-15
14.217826,1.3949187,8.769381,12.652,10.027,IITL,2024-09-21
13.625701,1.5341537,9.6540575,14.067,11.147,IITL,2024-09-28
13.682491,1.5413467,9.689922,14.14,11.205,IITL,2024-10-05
13.673444,1.5454569,9.718901,14.182,11.238,IITL,2024-10-12
15.494702,1.5179696,9.546042,13.902,11.017,IITL,2024-10-19
