country,industry,sector,longBusinessSummary,symbol
India,Luxury Goods,Consumer Cyclical,"P N Gadgil Jewellers Limited manufactures and sells jewelry in Maharashtra, India. It offers a range of precious metal/jewelry products, including gold, silver, platinum, and diamond jewelry. The company sells its products through retail stores and various online marketplaces, including owned website under its flagship PNG brand and other subbrands. P N Gadgil Jewellers Limited was founded in 1832 and is based in Pune, India.",PNGJL
